node1,node2,label
11926,48666,0
20514,38010,0
51558,25047,1
25504,37589,1
20180,41663,1
42596,46835,0
22074,40026,0
645,46059,0
26604,22594,0
49627,38227,0
5173,32092,0
39728,27317,0
19352,16575,0
18861,32617,1
13460,52167,0
43617,14798,0
46390,7898,0
14094,3674,0
9966,29879,1
36444,15176,0
12500,46910,0
2446,49184,0
19819,25903,1
24945,49862,0
52186,39828,1
18012,18820,0
34802,10752,0
32840,2911,1
15615,7861,0
14724,44598,0
14245,41351,0
27651,41217,1
13009,37089,0
9805,29607,0
29929,42601,0
42030,10868,1
8238,33247,0
11914,45740,1
32888,34519,0
31388,49871,1
5920,29587,0
21961,47353,0
19769,49888,1
40995,24448,0
32848,36836,0
49871,48696,0
37709,23971,0
19232,43206,0
4423,1667,1
17499,535,0
48748,46898,0
29282,2563,1
39533,33078,0
9806,51109,1
38948,242,1
72,30787,0
17422,31998,1
19047,31649,1
25450,33334,1
29990,13328,1
28303,17858,1
8051,31388,0
22488,25863,0
1580,23254,0
17393,46579,1
28249,10238,1
35936,25353,0
11029,22301,0
31600,22407,0
45252,35476,0
8396,3479,1
48044,49340,0
33415,49698,1
48524,46159,0
27771,44226,0
23585,38392,0
48592,49887,0
36923,35784,0
34895,40154,1
27714,23573,1
12689,15578,0
8924,8031,0
40731,19778,0
37927,44426,0
47623,18432,1
15697,20023,1
16724,33666,1
45775,10388,0
47389,28916,0
9066,38717,1
15063,8842,1
24424,3480,1
41991,33386,0
15494,52241,1
19235,13084,1
31842,18793,1
15103,28064,0
18412,13239,1
20801,48786,1
26712,50721,1
36533,13328,0
21185,49487,1
5284,38392,0
29924,45538,0
39894,40753,1
8074,19875,0
35700,52401,0
29682,5732,0
29553,24130,0
1074,14393,0
9835,38883,0
30849,32029,0
28169,37726,0
11973,2192,1
44200,42483,1
242,40672,1
29687,45345,0
45800,16978,1
10718,21702,0
52091,3987,1
31740,47117,1
1829,41634,0
29769,44155,0
11760,27862,1
20488,6762,0
4553,17734,0
47773,28289,0
14448,9532,0
26270,4563,0
12615,24595,1
38358,27036,1
22743,16427,0
40115,800,0
27714,2178,1
37668,36742,1
28459,9220,0
34206,47646,0
35672,51507,1
3705,16707,1
8989,5101,0
45548,6039,1
45543,19839,0
13012,21480,0
35451,47125,1
37232,22583,1
51662,47112,0
2558,38006,0
43574,51139,0
18480,51318,1
36830,33700,0
45978,18240,0
41985,15224,0
29879,39588,1
12762,21496,0
14043,32852,0
9254,51642,0
17911,4440,0
10636,16038,1
4630,21233,0
39673,25599,0
9725,43693,0
37639,28799,0
16685,23552,1
11570,37514,0
21562,40297,1
13241,50918,1
21671,516,0
3527,33582,0
8591,34068,1
31196,37851,1
40971,9960,0
4286,32885,1
6696,8782,0
29386,44812,0
21724,50570,0
28851,39101,0
11729,829,0
32053,14690,1
11189,51314,1
20323,23628,1
21624,10968,1
10501,49868,0
26002,33645,0
3533,22115,1
13461,4596,1
40485,4891,0
305,36341,1
22074,14348,0
3485,37117,0
19748,52213,0
9046,9829,0
37791,41785,0
42892,31313,0
27472,26032,0
34965,14091,0
36758,8483,0
45061,9140,0
3864,49607,1
3379,33781,1
11955,21915,0
5070,32718,0
13080,35400,1
24981,22374,0
48522,16715,0
11920,14029,0
51,1473,1
27066,31659,1
25819,20012,1
39894,37229,1
1996,21159,1
32639,37143,0
4125,1667,1
20184,8224,1
51168,36747,1
19469,44609,1
8091,4789,0
51538,33721,0
27331,42556,1
32048,26321,0
49171,12814,1
21898,50101,1
49053,49040,1
42740,17235,0
3675,36794,1
45108,31081,0
38833,6801,0
51681,30702,0
40429,7697,1
42019,40850,1
10547,9975,0
23094,4545,0
49921,7615,0
11203,2967,0
48423,454,0
36362,9820,0
46072,41978,0
9326,16968,1
27614,5168,1
1799,19632,0
30458,3008,0
47493,27553,0
43912,22583,1
28245,21932,0
49375,38641,0
27179,42559,0
40437,17028,0
27714,35696,1
39496,52374,1
19991,40473,1
43193,18599,0
37436,37063,0
34811,15847,0
18432,36299,1
6495,18165,0
6543,44890,1
31664,38296,1
29299,27794,1
9489,13754,1
5416,14980,1
14782,18468,1
18944,43912,1
11760,10288,1
6806,27831,0
43495,20920,0
38298,34484,0
21668,43148,0
37518,38109,1
35175,39831,1
27827,42549,0
34065,31118,0
13405,4423,1
39239,44273,0
36952,27800,0
49306,19757,1
274,12726,0
41787,30904,0
6586,6924,0
49360,22450,0
1073,1961,0
33505,6111,1
9786,4911,1
43962,8844,0
52247,3076,1
18153,40798,0
21516,17404,1
37998,12410,0
33080,6476,0
30246,29798,0
40505,15709,0
22389,43695,0
4338,39061,0
32111,39743,0
3864,33566,1
35945,12348,1
7895,29495,0
16056,7604,0
12022,2750,1
20380,38282,0
9115,38442,1
31455,15257,0
252,21917,0
21754,29114,0
18199,28461,0
21203,47011,0
16516,30318,1
26433,25209,0
17993,13461,1
22575,25969,1
49865,42356,0
17155,35133,0
326,26667,1
13808,49726,0
32444,39741,0
4308,7334,0
35789,36338,0
1201,46360,0
14817,31174,1
29329,15266,0
6986,43745,0
33336,41165,1
39555,52163,0
20013,14043,1
49924,24140,0
28784,44453,0
10217,45055,1
23050,7753,0
13342,10922,0
37229,18040,1
46776,27823,0
47623,26534,1
31048,9865,0
12344,26421,0
6747,16751,0
3300,46147,0
27714,2750,1
32426,34184,0
35986,34359,0
43100,11232,0
43652,41858,1
27976,22990,1
39558,19680,0
46821,12414,1
19554,5385,0
33151,11852,0
46342,13240,1
3448,39299,1
5371,19349,0
41631,16363,0
41884,41230,0
46856,32143,0
14341,16436,0
16894,1619,0
38010,28183,0
30134,26534,1
26499,47283,1
50947,44207,0
44692,6679,1
26557,18099,0
10719,41534,0
7197,44040,1
20332,8676,0
45462,34736,1
48442,39886,0
52208,21721,0
14952,44609,1
51981,11760,0
18701,48358,0
16440,7374,1
38397,1538,1
45430,45784,1
40575,8204,0
45046,1361,0
47935,17404,0
14218,22583,1
2402,35438,0
24098,21766,0
23348,17224,1
13579,36494,0
39198,32840,1
6214,25913,0
11646,10087,0
20237,8384,0
25464,21853,0
28949,12364,0
21942,4756,0
10540,35223,1
14218,23230,1
41853,1737,0
38704,9830,0
49037,47131,0
35446,39145,0
39297,40759,1
11203,18181,0
31609,13090,0
7317,2814,0
19222,17146,0
22386,12663,1
20422,44880,0
28345,34753,0
48104,13554,0
46479,32635,1
51264,42997,1
2240,41868,0
2607,50889,1
44971,15158,0
49974,16933,1
50024,36956,0
27277,51243,0
39019,9527,1
20235,14118,0
28133,30238,0
32377,27754,1
183,7020,1
47180,33895,0
40663,29794,1
32297,13133,0
7293,45089,1
49727,2596,1
48020,16494,1
12740,34966,0
45089,27436,1
33353,47406,0
48305,21641,1
35663,29015,0
22557,40899,0
33808,45780,1
17353,19500,0
45336,50811,0
45894,40850,0
39875,34826,0
24424,44548,1
15438,21973,1
12554,2430,0
20381,2175,0
49590,27155,1
19449,26009,0
35682,15790,1
28290,13175,0
3044,40610,0
15790,26793,0
8909,43866,0
33458,20832,0
42498,28528,0
10483,37058,1
25249,24432,1
23812,8630,0
24900,26974,0
39737,43676,0
47110,51232,1
6090,40952,0
24572,45516,0
23150,23732,0
22799,48786,1
35390,49883,0
2178,21753,1
4291,9286,1
24792,40523,1
49148,30874,0
49786,4675,0
39138,39600,0
15937,37003,0
42625,7293,0
45668,17868,0
46219,37134,0
30578,39296,1
46781,3777,1
22970,36516,0
25079,28717,0
21430,43832,0
51049,33211,0
31432,46934,1
25184,22726,0
40971,45781,0
26216,40879,0
40020,34486,0
20868,21018,1
27627,38252,0
38278,40616,1
18114,18636,1
1958,41502,1
11821,38414,0
36747,17515,1
50202,45699,1
30473,31866,1
8932,31100,0
16504,9436,1
38020,8988,0
46915,13356,0
34346,8394,0
7176,25373,0
51387,50918,1
11760,19298,1
41640,25096,0
5251,482,0
9005,33591,0
18291,35984,0
21600,8235,0
27894,3138,1
5284,18237,0
11303,32172,0
7657,396,0
34937,49204,0
43252,11550,0
36390,34857,1
11852,28303,1
13280,10274,0
25284,35601,0
6630,30976,0
48582,24635,0
28770,37121,1
2527,25394,0
51852,37764,1
45294,4582,0
48191,51394,0
24758,26889,1
2465,36111,0
11074,5809,0
5005,22897,0
30491,22136,0
28586,13507,0
33250,12625,0
5937,3505,0
51116,6581,1
36811,3425,0
15852,18305,0
25099,35938,1
3015,27663,0
17131,13655,0
47994,28626,0
9628,11716,0
30331,22403,0
20386,41884,1
9639,37344,0
2403,33451,0
28836,6912,0
29679,35604,0
43802,5041,0
43033,48686,1
37602,4134,1
16985,28973,0
38599,25972,0
8182,8024,0
10153,43823,0
28165,37307,0
9831,23447,0
3059,9781,0
38134,11324,0
24889,31989,1
14303,37823,1
28303,24309,1
1678,45375,1
15401,36822,1
31928,42496,0
7673,18170,0
14122,5473,0
30794,15703,1
5097,33967,0
44054,28286,0
49886,33258,1
28099,11596,0
8064,32124,0
7391,47351,1
49560,36830,0
46829,40001,0
38588,5173,0
45065,43371,0
32377,10246,1
8521,52111,1
48807,46250,0
3987,33622,1
426,15786,0
50604,50370,0
24058,25772,1
42484,46082,0
24920,22934,0
40957,41591,0
48959,44840,0
27758,31784,0
3817,28845,1
7611,51906,0
28418,14561,0
9443,34683,0
50561,4161,1
22483,22309,0
11044,27779,1
47230,26388,1
14321,33496,0
11760,4134,1
26398,25777,0
42868,15395,1
48535,33390,0
31404,44197,1
9667,185,1
22096,17998,0
44198,49789,0
11661,28064,0
34538,7374,1
48614,12174,0
2713,38064,1
15313,7138,0
47582,8153,1
17836,25544,0
34571,44633,1
37441,46804,1
9439,7532,1
51666,32307,0
34610,24619,0
12703,18077,1
19724,51122,0
30480,45016,0
39894,21917,1
18429,36494,0
50019,1660,1
5043,4197,0
13241,6581,1
35327,32424,1
32842,20543,0
10108,41558,0
3943,36430,0
42833,14100,0
24594,22162,0
38203,51796,0
51947,22566,1
31263,51021,1
50517,5264,0
23186,36331,0
22813,42049,0
30986,1288,0
20420,32812,0
5065,33603,0
31252,30419,1
41080,20959,0
1789,42677,1
827,19664,0
28527,918,0
36972,14012,0
17486,47701,0
9741,2067,1
20804,8299,0
6629,32478,0
49078,23715,1
16626,15289,0
8033,49622,0
23206,18667,1
24792,45548,1
4537,50442,1
19883,26558,1
14835,37510,0
45713,8881,0
48613,31965,1
50256,17848,0
44124,7539,1
45218,46145,0
472,5505,0
1142,33593,0
51852,16783,1
30379,6922,1
1756,1686,0
19921,21236,0
43390,22083,0
19047,1522,1
15490,17740,0
51108,44058,1
52394,31284,0
47206,48066,0
31463,36575,0
1900,3160,0
36519,17931,0
34231,9525,1
13303,28485,0
22478,30821,0
10159,26444,0
43992,36016,0
40334,40644,0
13405,26472,1
20791,32028,1
40351,36527,0
19784,40237,0
18825,17216,0
34068,7374,1
1374,51564,1
34479,17157,0
6772,2625,0
12104,33798,0
4286,4958,1
425,26646,0
34215,2019,0
26889,5168,1
25079,45057,0
32767,16893,0
8624,47541,0
16333,22124,0
16122,19013,0
37127,31841,0
18056,12666,0
36170,9178,0
26252,16483,0
15085,51193,1
26842,19321,1
24524,46147,1
36847,22983,0
20801,4957,1
45245,20195,0
50782,33627,0
9086,15845,1
41311,51183,0
10656,31723,0
29536,9786,0
49060,28279,0
10377,43692,0
18384,4958,1
24636,5414,0
35945,3864,1
18276,29529,0
48536,14052,0
43711,6719,0
51060,48445,0
26712,50563,1
10093,9781,1
31872,33863,0
14434,35265,1
3386,15812,0
8395,42905,0
46090,2062,0
33114,32457,0
4788,10868,1
46219,30444,0
28644,14934,1
37762,8893,0
20198,2721,0
28293,18764,1
17761,17347,0
21021,40987,0
43245,28340,1
37610,30437,0
37715,27953,0
34423,39090,1
51992,25277,0
26543,28660,0
11897,42899,0
44545,8720,0
31729,26981,0
24454,32945,1
16379,12316,0
25104,13918,1
42164,15948,0
43319,4186,0
16014,4552,1
5487,39268,0
38376,14464,0
18326,47040,0
38821,51650,1
13372,36794,1
15615,28611,1
37305,38384,1
24461,9975,1
7416,26684,0
46399,35444,0
45340,2533,1
21598,23063,0
51108,2435,1
10464,39759,0
32282,35709,0
19719,20191,0
29308,48494,0
37339,12091,0
1679,30139,0
12620,35493,0
30385,26210,0
41170,43151,0
31594,18380,1
9905,15166,0
41074,28738,0
16635,51976,1
19689,37285,0
50998,11322,1
14828,42542,0
18413,7443,0
36928,26976,0
34980,22575,0
43884,20622,0
9786,33400,1
51564,33047,1
13447,45548,1
6281,39588,1
784,11505,0
12414,47975,1
16655,4051,0
21419,52273,0
12158,6983,0
49508,48618,1
48042,21492,0
36000,51395,1
35463,23836,0
25519,26183,0
44537,17425,0
13930,5738,0
45792,15129,0
19223,21594,0
47992,9088,0
1521,12460,0
4537,42997,1
47124,8717,0
2900,3380,0
22335,6776,1
2938,32404,0
10,6711,1
42733,51228,0
48389,2860,1
14442,11331,0
1037,46293,1
29379,50836,0
41472,20431,1
12762,3032,0
21361,40096,0
23625,42613,1
44114,5997,0
43670,4021,0
42910,39141,0
6646,1023,0
6873,47429,1
47867,23847,0
15215,3301,0
42957,11001,0
38026,19827,0
43368,37060,1
38834,13697,0
269,43176,0
18412,36238,1
52247,26472,1
52324,37562,0
47111,21342,0
19469,9436,1
41245,13245,0
2433,8047,1
3763,4996,1
22334,30079,1
20508,22801,0
9026,242,1
35192,1522,1
3043,31361,0
38111,5355,1
32424,1522,1
28292,13549,0
17386,10148,0
1778,51193,1
45722,16030,0
30468,18385,0
42498,323,0
26952,18002,1
9790,37085,0
3949,7338,0
46219,47820,1
27416,30807,0
27614,30554,1
11828,22119,0
46691,40541,0
40991,13699,0
22629,25956,0
15038,40511,0
49025,21395,0
16703,51093,0
780,8232,1
33638,1123,1
854,19710,0
18586,5366,0
27095,19730,1
10093,37413,1
11874,32508,0
47093,11180,1
47124,33891,0
1425,21942,0
6223,13109,0
34221,50842,1
18447,28048,0
29444,2212,0
43125,16029,0
34221,34263,1
44932,23106,0
30192,15339,0
26818,1242,1
9150,34283,0
27460,31205,0
16048,46816,1
31499,2775,1
51264,23316,1
22521,32638,1
9850,51640,0
32028,35682,1
38265,2188,0
15066,32845,0
3300,27947,0
8751,40128,0
46934,13898,1
46714,41418,1
34101,20699,1
16440,34231,1
1756,36092,1
41848,1806,0
37703,9354,0
41577,5455,0
16292,39762,0
32274,14699,0
7186,50020,0
37742,19537,0
36350,15054,1
14302,52111,1
21076,44773,1
11485,26558,1
17320,36479,1
5430,19633,0
20064,29187,0
349,22583,1
51773,12288,1
7391,11914,1
41140,39819,1
23686,25188,0
13779,22686,0
33945,32345,0
18561,22345,0
9572,4642,0
35350,49978,0
19138,47054,0
22769,19378,1
17566,51614,0
29523,32633,0
47872,34407,0
38134,4154,0
8309,21018,0
10929,43770,0
16328,27053,0
17661,9083,1
6379,39300,0
44863,38514,0
11785,6260,1
26499,34538,1
48664,20178,0
51746,39122,0
34222,10960,0
47123,42677,1
13079,19523,0
19024,38680,0
24983,38383,1
29545,9250,1
48618,37900,1
13692,9368,1
30441,33622,1
12904,16846,1
2501,32324,1
45735,52312,1
12217,50105,0
19025,32859,0
1613,15437,0
44209,39652,1
50570,23960,1
15563,32061,1
52309,51693,1
24038,3306,1
10296,14466,0
46934,37814,1
5886,2680,0
13738,8547,0
13241,25738,1
51168,39041,1
27166,959,0
38368,28532,1
25462,28917,0
12029,1810,0
27791,24165,0
42878,34634,0
14123,26967,0
15732,51422,1
28796,22934,0
30152,7819,0
18565,32952,1
21555,3119,1
891,16089,0
34687,27754,1
41769,3505,0
4983,39948,0
49607,49385,1
39740,33805,0
51570,15845,1
21688,47294,0
39930,41124,0
23131,39605,0
44924,30041,0
12134,24130,0
9490,34283,0
31765,34687,1
37167,37602,1
43054,5274,0
38438,31421,1
38333,27041,0
41629,3978,0
1627,33351,0
1212,29701,0
8386,3974,0
47048,30937,1
11329,32222,1
51222,19177,1
38537,10021,0
36745,50754,0
15400,8685,0
38278,41691,1
37081,43517,0
22877,8872,0
18468,8219,0
18064,31916,0
21238,17075,0
29535,13330,0
5586,46215,0
24224,9511,0
22945,9137,0
47202,11337,0
25909,24432,1
13604,1681,0
9909,29274,1
43788,33079,1
25844,33305,1
30273,22653,0
36711,48238,0
4426,17700,0
7079,36983,0
5168,3428,1
8724,52312,0
22896,33103,1
3868,33266,1
24973,45756,1
1630,4423,1
22912,6016,0
24167,29375,0
30134,40231,1
6426,15055,0
29833,1296,0
11528,26763,0
41303,38040,0
49989,566,0
18412,42986,1
14750,30019,0
23984,25089,1
21381,31709,0
10705,5919,0
47771,15190,1
28384,40366,0
48600,17399,0
11133,34907,0
18131,37636,1
43847,6814,1
9599,10490,1
30840,39660,0
16636,36704,0
36492,49690,0
7133,47955,1
17679,15278,1
24097,5394,0
27938,36566,0
38423,30007,1
26368,25823,0
21428,7344,1
49715,2940,0
45815,9781,1
38382,38038,0
17470,5539,1
22593,33596,0
31104,27023,1
8373,7477,0
29357,20323,0
8893,35972,0
1710,12966,1
42920,31817,0
31760,8880,0
24218,8108,1
33333,2464,0
49874,40831,0
45956,35924,0
48297,8278,1
34289,18195,1
22447,11584,1
37305,4651,1
2836,12024,1
39728,6988,0
50028,46904,0
14584,32189,0
3831,35555,0
28644,51993,1
7059,8862,0
16198,198,0
35006,45349,1
41226,19742,0
41775,29000,0
27385,14784,1
32643,6259,0
34371,38139,1
32922,30614,0
40899,27351,1
474,15354,1
1796,1333,1
5576,36527,1
38273,16614,0
42374,20634,0
11204,21232,1
18189,50491,1
45663,48876,0
32561,7819,0
50051,6018,0
50994,22864,1
5817,25950,0
20865,39656,1
51247,27484,0
34964,35849,0
30885,8188,1
40768,12090,1
18044,6337,0
13042,27915,1
38758,31511,0
12346,32033,0
4610,16954,0
39584,14469,0
24470,35147,1
33029,13573,0
33038,31294,0
30736,41951,0
29664,51649,0
29839,23594,0
16281,36366,0
11001,5584,0
49434,19773,0
38402,7434,0
35819,33166,0
39477,16692,0
49670,20772,0
47317,23886,0
22517,44797,0
51574,718,1
10610,21271,0
18972,21182,0
6523,20077,0
37522,11892,0
3715,7138,1
8753,2158,1
8910,43024,0
37262,26599,1
16684,14980,1
37644,43279,0
6046,10824,0
2755,9695,0
11209,4276,0
10284,47378,0
29920,32582,0
29067,12890,1
4086,24143,0
7276,29903,0
43383,38794,1
17818,15962,0
27237,9622,0
33422,2345,0
38751,50998,1
4339,18767,0
31716,10321,0
10994,22466,0
33924,4821,1
27063,43665,1
6995,48984,0
4481,33555,0
40827,8240,1
47878,9001,0
40551,4385,0
15576,47270,1
26085,42693,0
10921,46494,1
22950,34263,1
52373,12780,1
13643,33957,0
33654,47955,1
5228,31049,0
9525,619,1
24190,15231,1
52322,33133,0
34754,20287,0
29628,18719,0
50473,51993,1
37251,22161,0
1374,3776,1
50113,10414,1
8151,12806,0
8418,44077,0
3227,20198,0
21763,3729,0
42979,16533,0
40959,1265,0
12548,35139,0
9685,42562,0
46294,8262,0
17293,18944,1
14672,29618,0
12279,2774,0
13629,46883,0
43632,29580,0
42586,36372,0
1063,15637,0
33896,2308,0
46464,33377,0
24818,247,0
31675,7866,0
32097,41560,0
47766,5451,1
51587,29959,0
9464,9672,1
44239,36413,0
38681,38894,0
43306,23075,1
5056,40343,0
42770,16658,0
26712,35672,1
38461,25335,0
12455,38289,0
55,19247,0
5491,16527,0
11371,41639,1
18228,17485,0
45043,7182,0
22025,45917,0
29445,46638,1
32609,42341,1
43461,28645,1
27023,10288,1
13241,48232,1
20903,51189,1
17898,50430,0
44418,11990,0
44458,22868,1
52369,28167,1
24496,3076,1
29368,43704,0
38989,18519,1
41022,24309,1
25186,15294,1
41165,46816,0
29147,18308,0
31623,20464,0
36382,5213,1
3311,39030,0
45625,40617,0
15283,3219,0
44622,13306,1
31159,41371,1
24227,18073,0
42414,13948,1
33176,5603,1
26220,29497,0
26869,26948,1
50544,18901,0
37986,22224,1
36551,4286,1
35672,32019,1
19516,35095,0
12314,503,0
18230,28290,0
18729,38379,0
28759,31925,1
33451,4774,0
47444,32482,1
28017,923,1
3659,37093,0
15984,22423,1
22334,10822,0
21017,8397,0
31218,29426,1
20568,2623,1
34897,47120,1
46309,32702,0
348,44819,0
27714,9899,1
26949,35498,0
17787,44350,0
45957,14209,1
47453,12959,1
38414,5883,0
12761,12374,0
27714,31674,1
27638,12970,0
5221,43433,0
23449,50980,1
19667,8128,0
48718,39791,0
1215,17884,0
7719,39567,0
43948,14434,1
49196,49121,1
43760,45924,1
36095,2337,0
35586,46934,1
5062,27160,0
52139,13062,0
28546,4450,0
1542,46429,0
24323,42509,1
42009,22734,0
35882,45678,0
46,47520,0
29108,10316,0
10342,11551,0
17993,3348,1
20001,13461,1
40680,24600,1
16627,15122,1
22524,28765,1
48996,35357,0
9356,50101,1
34369,44588,0
16405,31788,1
27147,15326,0
44958,6538,1
18014,27753,0
47102,13463,1
23715,23525,1
39762,23959,0
44692,20192,1
19403,42434,0
5482,51543,0
29409,12318,0
2326,1380,1
22865,27545,1
17160,4119,0
10098,17145,0
37657,16643,1
39517,10934,1
1661,36899,1
1396,9665,0
39218,14790,0
33202,6955,0
9006,26329,1
21476,1314,0
5328,16189,0
41610,42245,1
38109,17041,1
9049,19110,0
19531,10259,0
51309,37989,0
48711,23559,1
20217,754,0
42868,18762,0
49559,33258,1
4286,18944,1
10502,13501,0
43736,34263,1
13924,29742,1
11253,9754,1
26712,12814,1
12408,36512,0
5603,19676,0
8162,44235,0
8998,39010,0
18384,39041,1
6773,12509,0
3979,25251,0
21,16925,1
28280,16304,1
20793,6412,0
18164,857,0
22036,10141,0
51772,16611,1
8153,5287,1
25161,30043,0
30905,23228,0
27433,15152,0
18386,27584,0
36240,27740,0
47618,42997,1
41358,8531,0
30151,34974,0
28469,14278,0
26582,39239,0
14963,40492,0
1009,6183,1
9990,12790,1
52361,26492,0
47277,20901,1
37690,35453,1
42350,23801,1
2663,38122,0
11290,36946,1
19215,49404,0
27077,26786,0
30337,13692,1
44062,49277,0
33971,46042,0
26215,9280,1
23348,45807,1
27110,40581,0
22654,42769,0
39628,50225,0
36769,29161,0
2370,9067,0
26193,8292,0
23662,33611,0
34897,10038,1
24664,50918,1
2456,31515,0
11592,34283,1
15310,20476,1
8271,19358,0
40927,45106,0
30908,22781,0
17028,16014,1
20514,28492,1
28027,14366,0
28771,2163,0
12743,14725,0
28611,44729,1
42364,35234,0
30749,36707,0
25668,40336,0
15919,51514,0
13403,20853,1
1637,9026,1
7868,14346,0
2065,17145,0
45604,47212,0
49678,42918,0
42149,33097,0
20173,24598,0
46583,13689,1
7368,4077,1
48442,37852,0
36267,9744,1
50856,50614,0
13490,3853,0
49053,7374,1
36258,22792,0
37602,45349,1
39170,13332,0
46280,46156,0
18467,24525,0
28340,23036,0
18898,44511,0
5877,7026,0
48469,33282,0
35586,49669,1
19550,19037,0
24790,33142,0
17266,30275,0
12193,15843,1
29586,25500,1
29270,7304,0
27368,2748,1
18565,39158,1
12397,43580,0
32983,41252,0
20023,47268,1
1504,37430,0
45470,24652,1
37988,5791,1
23849,5122,0
20140,40444,1
25783,10186,0
17394,31039,0
13400,21624,0
33904,49247,0
8675,49446,1
31595,37288,0
1477,45037,0
45630,9891,0
36372,51116,1
33142,3548,0
4426,18236,1
19535,7182,1
45942,43163,0
52305,39103,1
3031,35331,0
23930,32549,0
25088,23428,0
24288,3535,1
29008,21112,0
35696,23316,1
17462,26068,1
44148,35273,0
36886,12816,0
35223,11661,0
28517,3032,0
28050,4612,0
12782,46535,0
20945,31663,1
11681,17339,0
20289,36748,0
8419,35749,0
37694,44627,0
47899,41456,0
47048,19763,1
28264,46934,1
37878,49538,1
35760,41962,0
29418,52169,0
41167,50293,1
42237,51193,1
4512,12843,1
7384,23561,0
38448,16789,0
18384,17025,1
45597,1876,1
14373,39468,0
44401,50686,1
30253,47737,0
12718,10918,0
15846,47661,1
5909,9615,1
35129,16955,0
17389,48746,0
14277,48655,1
41171,6838,0
17575,30412,1
36590,12401,0
48129,11581,0
37413,19042,1
20301,16751,0
20732,51271,0
45117,51777,0
2643,8366,0
29016,11356,0
33735,24652,1
48869,16219,0
21083,22432,1
39553,48866,0
45356,13796,0
38522,36377,0
38575,11693,0
14052,40003,0
44452,30149,1
51781,18700,1
36177,51907,0
40665,42951,0
9403,23128,1
50728,25621,0
45319,25467,0
21252,36340,1
48748,37490,0
3612,35253,1
6543,48078,1
14659,32866,0
2140,7622,0
40926,38483,0
16096,347,0
50434,40305,1
26204,9263,0
8115,34185,1
25261,37381,1
34423,28068,1
7420,7374,1
34539,16831,1
38470,26460,0
24278,7605,0
9990,40625,0
6154,16574,1
33288,5023,0
38313,42133,0
22221,7653,1
1277,33665,0
